"id_ventas";"id_estados";"id_productos";"id_tipospago";"orden";"fecha_venta";"cantidad_ordenada";"precio";"descuento";"total"
291520;1;10286;1;100201655;"11/20/2016";1;1887;0;1887
291522;1;6319;1;100201656;"11/20/2016";1;85;0;85
291523;1;49;1;100201657;"11/20/2016";1;388;0;388
291524;1;9796;1;100201658;"11/20/2016";1;99;0;99
291526;1;9947;1;100201659;"11/20/2016";1;699;0;699
291527;2;10338;12;100201660;"11/20/2016";1;999;100;899
291529;2;7829;12;100201661;"11/20/2016";1;799;240;559
291530;1;6319;1;100201662;"11/20/2016";1;85;0;85
291531;1;1415;1;100201663;"11/20/2016";1;850;0;850
291532;1;9881;13;100201664;"11/20/2016";1;749;150;599
291533;1;6319;1;100201665;"11/20/2016";1;85;0;85
291534;1;3501;1;100201666;"11/20/2016";1;199;0;199
291535;1;4580;1;100201667;"11/20/2016";2;400;0;800
291536;2;2010;13;100201668;"11/20/2016";1;649;325;325
291537;1;6319;1;100201669;"11/20/2016";1;85;0;85
291538;2;7829;13;100201670;"11/20/2016";1;799;320;918
291539;2;2007;13;100201670;"11/20/2016";1;699;350;918
291540;2;3501;13;100201670;"11/20/2016";1;199;109;918
291541;1;6319;1;100201671;"11/20/2016";1;85;0;85
291542;1;9896;11;100201672;"11/20/2016";1;749;75;2101
291543;1;3153;11;100201672;"11/20/2016";1;135;14;2101
291544;1;1266;11;100201672;"11/20/2016";2;135;14;2101
291545;1;10131;11;100201672;"11/20/2016";1;599;0;2101
291546;1;9914;11;100201672;"11/20/2016";1;450;0;2101
291547;1;4074;1;100201673;"11/20/2016";1;169;0;169
291549;2;2010;13;100201674;"11/20/2016";1;649;325;325
291550;1;6319;1;100201675;"11/20/2016";1;85;0;85
291551;1;49;1;100201676;"11/20/2016";1;388;0;388
291552;3;9864;1;100201677;"11/20/2016";1;809;0;809
291553;1;9896;13;100201678;"11/20/2016";1;749;150;599
291554;2;7829;11;100201679;"11/20/2016";1;799;240;949
291555;2;2010;11;100201679;"11/20/2016";1;649;260;949
291556;2;3501;12;100201680;"11/20/2016";1;199;90;757
291557;2;1557;12;100201680;"11/20/2016";1;180;18;757
291558;2;9864;12;100201680;"11/20/2016";1;809;324;757
291559;1;8166;1;100201681;"11/20/2016";1;325;0;325
291561;1;6319;1;100201682;"11/20/2016";1;85;0;85
291562;1;6319;1;100201683;"11/20/2016";1;85;0;85
291563;1;64;12;100201684;"11/20/2016";1;270;0;270
291564;1;9780;11;100201685;"11/20/2016";1;99;0;99
291566;1;6319;13;100201686;"11/20/2016";2;85;26;145
291567;3;2104;13;100201687;"11/20/2016";1;499;321;357
291568;3;2489;13;100201687;"11/20/2016";1;499;321;357
291569;3;2104;1;100201688;"11/20/2016";1;499;0;499
291570;1;10095;1;100201689;"11/20/2016";1;650;0;1848
291572;1;10049;1;100201689;"11/20/2016";1;599;0;1848
291574;1;7837;1;100201689;"11/20/2016";1;599;0;1848
291576;1;2256;13;100201690;"11/20/2016";1;172;69;103
291577;1;917;13;100201691;"11/20/2016";1;90;18;432
291578;1;956;13;100201691;"11/20/2016";1;450;90;432
291579;1;9796;13;100201692;"11/20/2016";2;99;0;198
291581;1;6319;1;100201693;"11/20/2016";1;85;0;85
291582;1;9796;1;100201694;"11/20/2016";1;99;0;99
291584;1;2007;1;100201695;"11/20/2016";1;699;0;699
291585;2;7829;11;100201696;"11/20/2016";1;799;240;949
291586;2;2010;11;100201696;"11/20/2016";1;649;260;949
291587;1;6319;1;100201697;"11/20/2016";1;85;0;85
291588;2;7829;13;100201698;"11/20/2016";1;799;320;918
291589;2;2007;13;100201698;"11/20/2016";1;699;350;918
291590;2;3501;13;100201698;"11/20/2016";1;199;109;918
291591;2;10339;12;100201699;"11/20/2016";1;68000;2040;65960
291592;1;6319;1;100201700;"11/20/2016";1;85;0;85
291593;1;355;1;100201701;"11/20/2016";1;730;0;730
291594;1;3501;1;100201702;"11/20/2016";1;199;0;199
291595;2;5998;11;100201703;"11/20/2016";1;13750;0;13750
291596;1;9869;13;100201704;"11/20/2016";1;700;210;939
291597;1;9871;13;100201704;"11/20/2016";3;299;449;939
291598;1;10104;1;100201705;"11/20/2016";2;560;0;1120
291599;1;10086;1;100201706;"11/20/2016";1;875;0;875
291600;1;2007;13;100201707;"11/20/2016";1;699;350;350
291601;2;10021;13;100201708;"11/20/2016";1;300;120;555
291602;2;10340;13;100201708;"11/20/2016";1;625;250;555
291603;1;9896;1;100201709;"11/20/2016";1;749;0;749
291604;2;2489;13;100201710;"11/20/2016";1;499;321;178
291605;1;9922;1;100201711;"11/20/2016";1;350;0;350
291606;3;8171;1;100201712;"11/20/2016";1;325;0;325
291608;1;1415;1;100201713;"11/20/2016";1;850;0;850
291609;1;355;1;100201714;"11/20/2016";1;730;0;730
291610;1;2104;13;100201715;"11/20/2016";1;499;321;714
291611;1;2489;13;100201715;"11/20/2016";2;499;641;714
291612;1;2625;13;100201715;"11/20/2016";1;499;321;714
291613;3;2489;13;100201716;"11/20/2016";1;499;321;178
291614;1;9864;1;100201717;"11/20/2016";1;809;0;809
291615;1;9007;1;100201718;"11/20/2016";2;99;0;198
291617;2;9896;13;100201719;"11/20/2016";2;749;300;1198
291618;1;8166;1;100201720;"11/20/2016";1;325;0;325
291620;2;7829;13;100201721;"11/20/2016";1;799;320;479
291621;1;4422;1;100201722;"11/20/2016";1;12599;0;12599
291623;2;895;1;100201723;"11/20/2016";1;3;0;3
291624;1;6319;13;100201724;"11/20/2016";1;85;13;0
291625;1;8507;1;100201725;"11/20/2016";1;399;0;399
291627;2;10249;13;100201726;"11/20/2016";1;720;144;576
291628;2;895;11;100201727;"11/20/2016";1;3;0;3
291629;1;9896;13;100201728;"11/20/2016";1;749;150;599
291630;1;9896;13;100201729;"11/20/2016";2;749;300;1198
291631;1;399;1;100201730;"11/20/2016";1;800;0;800
291632;1;9896;1;100201731;"11/20/2016";1;749;0;749
291633;1;6319;13;100201732;"11/20/2016";1;85;13;72
291634;1;9780;1;100201733;"11/20/2016";1;99;0;198
291636;1;9007;1;100201733;"11/20/2016";1;99;0;198
291638;2;895;11;100201734;"11/20/2016";1;3;0;3
291639;2;10249;13;100201735;"11/20/2016";1;720;144;576
291640;1;10131;1;100201736;"11/20/2016";1;599;0;599
291641;2;2007;12;100201737;"11/20/2016";1;699;280;419
291642;1;8171;1;100201738;"11/20/2016";1;325;0;325
291644;1;8166;1;100201739;"11/20/2016";1;325;0;325
291646;1;10172;13;100201740;"11/20/2016";1;835;251;585
291647;5;2010;1;100201741;"11/20/2016";1;649;0;649
291648;1;9917;1;100201742;"11/20/2016";1;480;0;480
291650;1;6319;1;100201743;"11/20/2016";1;85;0;85
291651;3;10341;1;100201744;"11/20/2016";1;9800;0;67600
291653;3;10342;1;100201744;"11/20/2016";2;22000;0;67600
291655;3;6599;1;100201744;"11/20/2016";2;6900;0;67600
291656;3;10343;1;100201745;"11/20/2016";1;2520;0;1280
291657;1;10300;1;100201746;"11/20/2016";1;849;0;849
291659;2;9896;12;100201747;"11/20/2016";1;749;75;674
291660;1;6319;1;100201748;"11/20/2016";1;85;0;85
291661;2;2010;12;100201749;"11/20/2016";1;649;260;389
291662;2;49;12;100201750;"11/20/2016";2;388;39;1504
291663;2;1266;12;100201750;"11/20/2016";2;135;14;1504
291664;2;10021;12;100201750;"11/20/2016";2;300;90;1504
291665;1;10344;1;100201751;"11/20/2016";1;1990;0;1990
291666;1;10021;12;100201752;"11/20/2016";1;300;90;601
291667;1;10024;12;100201752;"11/20/2016";1;450;135;601
291668;1;1251;12;100201752;"11/20/2016";1;108;32;601
291669;2;4516;12;100201753;"11/20/2016";1;599;0;599
291670;2;9896;13;100201754;"11/20/2016";1;749;150;924
291671;2;2010;13;100201754;"11/20/2016";1;649;325;924
291672;1;9874;13;100201755;"11/20/2016";1;350;105;245
291673;2;3501;13;100201756;"11/20/2016";1;199;109;90
291674;3;8384;1;100201757;"11/20/2016";1;1705;0;1705
291675;1;7752;1;100201758;"11/20/2016";1;1999;0;1999
291676;2;2007;12;100201759;"11/20/2016";2;699;559;839
291677;1;2010;12;100201760;"11/20/2016";1;649;260;389
291678;2;8171;13;100201761;"11/20/2016";1;325;0;325
291680;1;4091;1;100201762;"11/20/2016";1;4100;0;4100
291681;1;4478;1;100201763;"11/20/2016";1;1099;0;1429
291683;1;10345;1;100201763;"11/20/2016";1;330;0;1429
291685;2;2489;13;100201764;"11/20/2016";1;499;321;178
291686;1;10346;1;100201765;"11/20/2016";1;912;0;912
291687;1;7752;1;100201766;"11/20/2016";1;1999;0;1999
291688;2;2010;11;100201767;"11/20/2016";1;649;260;389
291689;5;1141;1;100201768;"11/20/2016";1;1200;0;1200
291690;1;10347;1;100201769;"11/20/2016";1;699;0;699
291692;1;9896;13;100201770;"11/20/2016";1;749;150;1248
291693;1;2010;13;100201770;"11/20/2016";2;649;649;1248
291694;2;2010;11;100201771;"11/20/2016";1;649;260;389
291695;3;9886;1;100201772;"11/20/2016";1;749;0;749
291697;1;2010;12;100201773;"11/20/2016";2;649;519;779
291698;2;2010;12;100201774;"11/20/2016";2;649;519;779
291699;1;2010;11;100201775;"11/20/2016";1;649;260;389
291700;2;1557;12;100201776;"11/20/2016";1;180;18;1487
291701;2;9874;12;100201776;"11/20/2016";1;350;70;1487
291702;2;9869;12;100201776;"11/20/2016";1;700;140;1487
291703;2;9864;12;100201776;"11/20/2016";1;809;324;1487
291704;3;9869;12;100201777;"11/20/2016";1;700;140;560
291705;1;9864;1;100201778;"11/20/2016";1;809;0;809
291706;2;2489;13;100201779;"11/20/2016";2;499;641;357
291707;1;2010;11;100201780;"11/20/2016";1;649;260;389
291708;5;10091;1;100201781;"11/20/2016";1;799;0;799
291709;1;9796;1;100201782;"11/20/2016";1;99;0;99
291711;3;2489;13;100201783;"11/20/2016";1;499;321;178
291712;1;843;1;100201784;"11/20/2016";1;290;0;290
291713;2;10346;12;100201785;"11/20/2016";1;912;91;821
291714;2;2007;13;100201786;"11/20/2016";5;699;1748;1748
291715;1;513;1;100201787;"11/20/2016";2;172;0;344
291716;1;2007;12;100201788;"11/20/2016";1;699;280;419
291717;1;2489;13;100201789;"11/20/2016";2;499;641;357
291718;1;9901;1;100201790;"11/20/2016";1;749;0;749
291720;3;10348;1;100201791;"11/20/2016";1;700;0;700
291721;2;2010;13;100201792;"11/20/2016";1;649;325;325
291722;3;8384;1;100201793;"11/20/2016";1;1705;0;1705
291723;1;2489;13;100201794;"11/20/2016";1;499;321;178
291724;2;7493;13;100201795;"11/20/2016";1;749;150;599
291725;1;9866;13;100201796;"11/20/2016";1;939;470;470
291726;1;10321;1;100201797;"11/20/2016";1;1960;0;1960
291728;1;9796;1;100201798;"11/20/2016";4;99;0;396
291730;2;7829;13;100201799;"11/20/2016";1;799;320;918
291731;2;2007;13;100201799;"11/20/2016";1;699;350;918
291732;2;3501;13;100201799;"11/20/2016";1;199;109;918
291733;1;9796;1;100201800;"11/20/2016";1;99;0;99
291735;1;9796;1;100201801;"11/20/2016";1;99;0;99
291737;3;10349;1;100201802;"11/20/2016";1;1350;0;1350
291739;1;2010;13;100201803;"11/20/2016";1;649;325;325
291740;1;2007;1;100201804;"11/20/2016";1;699;0;699
291741;1;9948;1;100201805;"11/20/2016";1;480;0;480
291743;2;7829;13;100201806;"11/20/2016";1;799;320;918
291744;2;2007;13;100201806;"11/20/2016";1;699;350;918
291745;2;3501;13;100201806;"11/20/2016";1;199;109;918
291746;2;3501;13;100201807;"11/20/2016";1;199;109;90
291747;1;9864;13;100201808;"11/20/2016";1;809;405;405
291748;1;7829;1;100201809;"11/20/2016";1;799;0;799
291749;1;10291;13;100201810;"11/20/2016";1;2550;510;2040
291750;1;7829;13;100201811;"11/20/2016";1;799;320;479
291751;1;10178;11;100201812;"11/20/2016";1;1600;160;1440
291752;2;9862;12;100201813;"11/20/2016";1;63500;9525;53975
291753;2;2007;11;100201814;"11/20/2016";1;699;280;419
291754;1;3501;1;100201815;"11/20/2016";2;199;0;398
291755;1;9007;1;100201816;"11/20/2016";2;99;0;198
291757;1;10350;1;100201817;"11/20/2016";1;570;0;570
291758;1;6319;1;100201818;"11/20/2016";2;85;0;170
291759;3;9760;1;100201819;"11/20/2016";1;1999;0;1999
291760;1;49;1;100201820;"11/20/2016";1;388;0;388
291761;1;9007;1;100201821;"11/20/2016";1;99;0;99
291763;1;10149;1;100201822;"11/20/2016";1;625;0;625
291765;2;2007;13;100201823;"11/20/2016";1;699;350;350
291766;1;9780;1;100201824;"11/20/2016";1;99;0;99
291768;1;10092;1;100201826;"11/20/2016";1;780;0;780
291770;2;1472;11;100201825;"11/20/2016";2;1450;0;2900
291771;3;10155;1;100201827;"11/20/2016";1;499;0;499
291773;1;9007;1;100201828;"11/20/2016";1;99;0;99
291775;1;10351;1;100201829;"11/20/2016";1;799;0;799
291776;1;2007;13;100201830;"11/20/2016";1;699;350;350
291777;1;7841;12;100201831;"11/20/2016";1;330;0;330
291779;1;10324;1;100201832;"11/20/2016";1;299;0;299
291780;2;3501;12;100201833;"11/20/2016";1;199;90;109
291781;1;6013;1;100201834;"11/20/2016";1;29480;0;29480
291782;2;2007;13;100201835;"11/20/2016";6;699;2097;2097
291783;1;2010;1;100201836;"11/20/2016";1;649;0;649
291784;1;6210;12;100201837;"11/20/2016";1;500;250;250
291785;1;49;1;100201838;"11/20/2016";1;388;0;838
291786;1;53;1;100201838;"11/20/2016";1;450;0;838
291787;1;2625;13;100201839;"11/20/2016";2;499;641;357
291788;2;2007;13;100201840;"11/20/2016";1;699;350;350
291789;1;9796;1;100201841;"11/20/2016";2;99;0;198
291791;2;3501;11;100201842;"11/20/2016";1;199;90;109
291792;1;9948;1;100201843;"11/20/2016";1;480;0;480
291794;1;10318;1;100201844;"11/20/2016";1;699;0;699
291795;1;3501;13;100201845;"11/20/2016";1;199;109;90
291796;1;2007;13;100201846;"11/20/2016";6;699;2097;2097
291797;4;10352;13;100201847;"11/20/2016";1;376;75;480
291798;4;7909;13;100201847;"11/20/2016";1;224;45;480
291799;3;3501;1;100201848;"11/20/2016";1;199;0;2626
291800;3;9864;1;100201848;"11/20/2016";3;809;0;2626
291801;1;9007;1;100201849;"11/20/2016";3;99;0;297
291803;1;9796;1;100201850;"11/20/2016";1;99;0;99
291805;2;10353;12;100201851;"11/20/2016";1;650;0;650
291806;1;8166;1;100201852;"11/20/2016";1;325;0;650
291808;1;8369;1;100201852;"11/20/2016";1;325;0;650
291810;1;9967;1;100201854;"11/20/2016";1;499;0;499
291811;2;6419;11;100201853;"11/20/2016";1;4740;0;4740
291812;2;9864;13;100201855;"11/20/2016";1;809;405;730
291813;2;8166;13;100201855;"11/20/2016";1;325;0;730
291815;2;2007;13;100201856;"11/20/2016";1;699;350;350
291816;1;9796;1;100201857;"11/20/2016";1;99;0;99
291818;1;1669;1;100201858;"11/20/2016";1;650;0;650
291819;1;8171;13;100201859;"11/20/2016";1;325;0;325
291821;1;2007;13;100201860;"11/20/2016";1;699;350;350
291822;2;2010;12;100201861;"11/20/2016";1;649;260;389
291823;1;6319;1;100201862;"11/20/2016";1;85;0;85
291824;1;8166;1;100201863;"11/20/2016";1;325;0;325
291826;1;10354;1;100201864;"11/20/2016";1;1999;0;1999
291828;1;2007;13;100201865;"11/20/2016";1;699;350;350
291829;1;6210;13;100201866;"11/20/2016";1;500;250;250
291830;1;10355;1;100201867;"11/20/2016";1;150;0;150
291832;1;9682;1;100201868;"11/20/2016";1;1999;0;1999
291833;4;6210;13;100201869;"11/20/2016";1;500;250;250
291834;1;9796;1;100201870;"11/20/2016";1;99;0;99
291836;1;9796;1;100201871;"11/20/2016";1;99;0;99
291838;1;9948;1;100201872;"11/20/2016";1;480;0;480
291840;2;9863;13;100201873;"11/20/2016";1;999;200;799
291841;2;10178;11;100201874;"11/20/2016";1;1600;160;1440
291842;2;10159;13;100201875;"11/20/2016";1;1878;0;1878
291843;1;10086;1;100201876;"11/20/2016";1;875;0;875
291844;1;9869;13;100201877;"11/20/2016";1;700;210;490
291845;1;9007;1;100201878;"11/20/2016";1;99;0;99
291847;1;6300;1;100201879;"11/20/2016";2;85;0;170
291848;1;10356;1;100201880;"11/20/2016";1;899;0;899
291850;1;2007;11;100201881;"11/20/2016";1;699;280;809
291851;1;2010;11;100201881;"11/20/2016";1;649;260;809
291852;2;2625;12;100201882;"11/20/2016";1;499;0;3593
291853;2;498;12;100201882;"11/20/2016";1;799;0;3593
291854;2;10357;12;100201882;"11/20/2016";1;2550;255;3593
291855;1;9951;1;100201883;"11/20/2016";1;650;0;650
291857;2;10178;13;100201884;"11/20/2016";1;1600;320;1280
291858;1;9863;13;100201885;"11/20/2016";1;999;200;799
291859;3;3501;1;100201886;"11/20/2016";1;199;0;199
291860;3;7780;1;100201887;"11/20/2016";1;399;0;399
291862;1;10248;1;100201888;"11/20/2016";1;150;0;300
291864;1;10358;1;100201888;"11/20/2016";1;150;0;300
291866;2;3501;11;100201889;"11/20/2016";1;199;90;109
291867;1;9928;1;100201890;"11/20/2016";1;799;0;799
291869;2;10178;13;100201891;"11/20/2016";1;1600;320;1280
291870;2;10178;13;100201892;"11/20/2016";1;1600;320;1280
291871;2;10178;13;100201893;"11/20/2016";1;1600;320;1280
291872;2;10178;13;100201894;"11/20/2016";1;1600;320;1280
291873;2;2007;12;100201895;"11/20/2016";1;699;280;419
291874;5;2625;1;100201896;"11/20/2016";1;499;0;3848
291875;5;498;1;100201896;"11/20/2016";1;799;0;3848
291876;5;10357;1;100201896;"11/20/2016";1;2550;0;3848
291877;1;10065;1;100201897;"11/20/2016";1;324;0;324
291879;2;10178;13;100201898;"11/20/2016";1;1600;320;1280
291880;1;2010;13;100201899;"11/20/2016";1;649;325;325
291881;1;10178;13;100201900;"11/20/2016";1;1600;320;1280
291882;1;1546;1;100201901;"11/20/2016";1;165;0;165
291883;2;10359;11;100201902;"11/20/2016";1;15000;750;14250
291884;1;9796;1;100201903;"11/20/2016";1;99;0;99
291886;1;3501;1;100201904;"11/20/2016";1;199;0;199
291887;2;2010;1;100201905;"11/20/2016";1;649;0;649
291888;1;9007;1;100201906;"11/20/2016";8;99;0;792
291890;2;2007;12;100201907;"11/20/2016";1;699;280;419
291891;1;10325;1;100201908;"11/20/2016";1;849;0;849
291893;1;8422;1;100201909;"11/20/2016";1;799;0;1674
291895;1;10086;1;100201909;"11/20/2016";1;875;0;1674
291896;2;819;1;100201910;"11/20/2016";1;11700;0;11700
291897;1;4968;1;100201911;"11/20/2016";1;199;0;199
291898;1;9866;12;100201912;"11/20/2016";1;939;376;563
291899;1;10300;1;100201913;"11/20/2016";1;849;0;849
291901;1;10360;1;100201914;"11/20/2016";1;650;0;1300
291902;1;10361;1;100201914;"11/20/2016";1;650;0;1300
291903;1;9948;1;100201915;"11/20/2016";2;480;0;960
291905;1;7702;1;100201916;"11/20/2016";1;599;0;599
291907;1;9780;1;100201917;"11/20/2016";1;99;0;99
291909;2;3501;12;100201918;"11/20/2016";1;199;90;109
291910;2;3501;13;100201919;"11/20/2016";2;199;219;179
291911;1;2010;11;100201920;"11/20/2016";2;649;519;779
291912;1;10104;1;100201921;"11/20/2016";1;560;0;560
291913;2;7829;12;100201922;"11/20/2016";1;799;240;559
291914;1;9007;1;100201923;"11/20/2016";1;99;0;99
291916;2;10359;11;100201924;"11/20/2016";1;15000;750;14250
291917;3;8166;1;100201925;"11/20/2016";9;325;0;2925
291919;2;3501;13;100201926;"11/20/2016";2;199;219;179
291920;1;10362;13;100201927;"11/20/2016";1;1140;228;1611
291921;1;2007;13;100201927;"11/20/2016";2;699;699;1611
291922;1;9958;1;100201928;"11/20/2016";1;430;0;430
291924;1;9007;1;100201929;"11/20/2016";1;99;0;99
291926;2;9007;13;100201930;"11/20/2016";1;99;0;773
291928;2;2010;13;100201930;"11/20/2016";1;649;325;773
291929;2;2007;13;100201930;"11/20/2016";1;699;350;773
291930;1;53;1;100201931;"11/20/2016";1;450;0;315
291931;2;9896;11;100201932;"11/20/2016";1;749;75;674
291932;1;9796;1;100201933;"11/20/2016";1;99;0;99
291934;2;9881;12;100201934;"11/20/2016";1;749;75;674
291935;2;10301;13;100201935;"11/20/2016";1;1380;414;966
291937;1;10103;1;100201936;"11/20/2016";1;899;0;899
291938;2;6319;13;100201937;"11/20/2016";2;85;26;943
291939;2;9007;13;100201937;"11/20/2016";1;99;0;943
291941;2;2007;13;100201937;"11/20/2016";2;699;699;943
291942;1;7829;13;100201938;"11/20/2016";1;799;320;479
291943;1;10363;1;100201939;"11/20/2016";1;1100;0;1100
291944;1;9796;1;100201940;"11/20/2016";4;99;0;396
291946;2;2010;12;100201941;"11/20/2016";1;649;260;2923
291947;2;10251;12;100201941;"11/20/2016";1;749;0;2923
291949;2;2007;12;100201941;"11/20/2016";1;699;280;2923
291950;2;10364;12;100201941;"11/20/2016";1;228;23;2923
291951;2;9864;12;100201941;"11/20/2016";1;809;324;2923
291952;2;9896;12;100201941;"11/20/2016";1;749;75;2923
291953;1;9007;1;100201942;"11/20/2016";4;99;0;396
291955;1;8298;1;100201943;"11/20/2016";1;235;0;235
291956;1;10086;1;100201944;"11/20/2016";1;875;0;875
291957;1;9917;1;100201945;"11/20/2016";1;480;0;1079
291959;1;7658;1;100201945;"11/20/2016";1;599;0;1079
291961;4;10214;1;100201947;"11/20/2016";1;460;0;559
291963;4;9796;1;100201947;"11/20/2016";1;99;0;559
291965;1;9864;13;100201946;"11/20/2016";1;809;405;405
291966;2;6486;12;100201948;"11/20/2016";1;2281;342;1939
291967;1;2007;13;100201949;"11/20/2016";1;699;350;350
291968;1;87;1;100201950;"11/20/2016";1;425;0;425
291969;1;10365;1;100201951;"11/20/2016";3;480;0;1440
291971;2;2007;12;100201952;"11/20/2016";1;699;280;419
291972;1;10366;1;100201953;"11/20/2016";1;1950;0;1950
291973;1;10238;1;100201954;"11/20/2016";1;650;0;650
291974;1;9007;1;100201955;"11/20/2016";1;99;0;99
291976;2;9896;12;100201956;"11/20/2016";1;749;75;674
291977;5;6935;1;100201957;"11/20/2016";1;750;0;1799
291979;5;9007;1;100201957;"11/20/2016";1;99;0;1799
291981;5;10367;1;100201957;"11/20/2016";1;950;0;1799
291982;1;9796;1;100201958;"11/20/2016";1;99;0;99
291984;1;9007;1;100201959;"11/20/2016";1;99;0;99
291986;1;9796;1;100201960;"11/20/2016";1;99;0;99
291988;1;2010;13;100201961;"11/20/2016";1;649;325;325
291989;1;9007;1;100201962;"11/20/2016";1;99;0;99
291991;1;2007;13;100201963;"11/20/2016";4;699;1398;1398
291992;1;8091;1;100201964;"11/20/2016";1;550;0;550
291994;2;2010;11;100201965;"11/20/2016";1;649;260;389
291995;3;3501;1;100201966;"11/20/2016";1;199;0;199
291996;1;8369;1;100201967;"11/20/2016";1;325;0;325
291998;2;2625;12;100201968;"11/20/2016";1;499;0;499
291999;1;9007;1;100201969;"11/20/2016";1;99;0;99
292001;2;3501;13;100201970;"11/20/2016";2;199;219;179
292002;1;9896;12;100201971;"11/20/2016";1;749;75;674
292003;2;9874;11;100201972;"11/20/2016";1;350;70;280
292004;3;8422;1;100201973;"11/20/2016";1;799;0;799
292006;1;10368;1;100201974;"11/20/2016";1;2800;0;2800
292007;1;3501;1;100201975;"11/20/2016";1;199;0;898
292008;1;2007;1;100201975;"11/20/2016";1;699;0;898
292009;2;10186;12;100201976;"11/20/2016";1;1099;110;989
292011;1;8166;1;100201977;"11/20/2016";1;325;0;325
292013;2;2010;13;100201978;"11/20/2016";1;649;325;325
292014;2;10359;7;100201979;"11/20/2016";1;15000;0;15000
292015;1;3501;13;100201980;"11/20/2016";2;199;219;179
292016;1;10369;1;100201981;"11/20/2016";1;430;0;430
292018;1;2010;13;100201982;"11/20/2016";1;649;325;325
292019;3;9100;11;100201983;"11/20/2016";1;8;2;6
292020;3;6027;1;100201984;"11/20/2016";1;19500;0;19500
292021;1;9896;1;100201985;"11/20/2016";1;749;0;749
292022;2;2010;13;100201986;"11/20/2016";1;649;325;773
292023;2;2007;13;100201986;"11/20/2016";1;699;350;773
292024;2;9007;13;100201986;"11/20/2016";1;99;0;773
292026;2;10091;11;100201987;"11/20/2016";1;799;0;799
292027;1;8001;1;100201988;"11/20/2016";1;349;0;679
292028;1;8010;1;100201988;"11/20/2016";1;330;0;679
292030;1;9874;12;100201989;"11/20/2016";1;350;70;280
292031;1;9831;11;100201990;"11/20/2016";1;1019;0;3598
292033;1;9980;11;100201990;"11/20/2016";1;1019;0;3598
292035;1;9863;11;100201990;"11/20/2016";1;999;0;3598
292036;1;9869;11;100201990;"11/20/2016";1;700;140;3598
292037;2;9869;12;100201991;"11/20/2016";1;700;140;560
292038;2;10291;1;100201992;"11/20/2016";9;2550;0;22950
292039;2;1266;13;100201993;"11/20/2016";1;135;27;286
292040;2;2625;13;100201993;"11/20/2016";1;499;321;286
292041;1;10370;1;100201994;"11/20/2016";1;190;0;190
292043;1;6382;11;100201995;"11/20/2016";1;172;52;120
292044;2;9896;11;100201996;"11/20/2016";1;749;75;674
292045;2;10371;12;100201997;"11/20/2016";1;1080;108;972
292046;2;49;12;100201998;"11/20/2016";1;388;39;349
292047;3;10315;1;100201999;"11/20/2016";1;380;0;380
292049;3;8546;1;100202000;"11/20/2016";2;500;0;1000
292050;1;2007;13;100202001;"11/20/2016";1;699;350;350
292051;1;1557;13;100202002;"11/20/2016";1;180;36;1726
292052;1;2010;13;100202002;"11/20/2016";1;649;325;1726
292053;1;64;13;100202002;"11/20/2016";1;270;81;1726
292054;1;9866;13;100202002;"11/20/2016";1;939;470;1726
292055;1;9881;13;100202002;"11/20/2016";1;749;150;1726
292056;1;4516;1;100202003;"11/20/2016";1;599;0;599
292057;3;9100;13;100202004;"11/20/2016";2;8;4;12
292058;3;9100;1;100202005;"11/20/2016";1;8;0;8
292059;1;7829;13;100202006;"11/20/2016";1;799;320;918
292060;1;2007;13;100202006;"11/20/2016";1;699;350;918
292061;1;3501;13;100202006;"11/20/2016";1;199;109;918
292062;2;4207;11;100202007;"11/20/2016";1;16899;0;33798
292063;2;2217;11;100202007;"11/20/2016";1;16899;0;33798
292064;2;2010;13;100202008;"11/20/2016";1;649;325;773
292065;2;2007;13;100202008;"11/20/2016";1;699;350;773
292066;2;9007;13;100202008;"11/20/2016";1;99;0;773
292068;2;2010;11;100202009;"11/20/2016";1;649;260;389
292069;4;10300;1;100202010;"11/20/2016";1;849;0;1648
292071;4;8283;1;100202010;"11/20/2016";1;799;0;1648
292073;1;9864;13;100202011;"11/20/2016";1;809;405;405
292074;1;9007;1;100202012;"11/20/2016";2;99;0;198
292076;1;2625;13;100202013;"11/20/2016";3;499;962;1392
292077;1;498;13;100202013;"11/20/2016";3;799;1540;1392
292078;2;2077;1;100202014;"11/20/2016";1;5387;0;10774
292080;2;4995;1;100202014;"11/20/2016";1;5387;0;10774
292081;1;9871;13;100202015;"11/20/2016";1;299;150;150
292082;1;8166;1;100202016;"11/20/2016";1;325;0;325
292084;1;10372;1;100202017;"11/20/2016";1;749;0;1498
292086;1;9950;1;100202017;"11/20/2016";1;749;0;1498
292088;5;10172;1;100202018;"11/20/2016";1;835;0;1705
292089;5;1029;1;100202018;"11/20/2016";1;870;0;1705
292090;2;2010;13;100202019;"11/20/2016";1;649;325;325
292091;1;10126;1;100202020;"11/20/2016";1;380;0;380
292093;1;9917;1;100202021;"11/20/2016";1;480;0;480
292095;1;9994;1;100202022;"11/20/2016";1;938;0;938
292097;1;9948;1;100202023;"11/20/2016";1;480;0;480
292099;2;2010;11;100202024;"11/20/2016";1;649;260;389
292100;1;10264;1;100202025;"11/20/2016";1;3500;0;3500
292101;3;7829;1;100202026;"11/20/2016";1;799;0;1448
292102;3;2010;1;100202026;"11/20/2016";1;649;0;1448
